season,week,division,optimal_score,lineup_efficiency,team_score,opponent_score,optimal_opponent_score,result,opponent_id,allplay_wins,allplay_games,allplay_pct,roster_id,optimal_player_id,optimal_player_score,gameweek,matchup_id,manager,points,points_opponent,win,all_play,pp_points,pp_points_opponent,pp_win,selected_pts,selected_win,selected_all_play,selected_pp,selected_pp_opponent,selected_pp_win,nxt_wk_win
1,3,1,119.02,0.774,92.08,87.34,120.46000000000001,W,5,10.0,11,0.909,7,"['11058', '11584', '11628', '4033', '8138', '9493', '9758']","[np.float64(7.0), np.float64(14.0), np.float64(29.3), np.float64(7.1), np.float64(15.6), np.float64(15.5), np.float64(30.52)]",3,1,Pindeco,108.98,123.52,0.0,4.0,137.00000000000003,159.62,0.0,108.98,0.0,4.0,137.00000000000003,159.62,0.0,0.0
1,3,2,103.32,0.819,84.59,74.6,96.02,W,1,7.0,11,0.636,8,"['1466', '2306', '6650', '6806', '7525', '7564', '7588']","[np.float64(2.4), np.float64(22.22), np.float64(14.0), np.float64(9.4), np.float64(10.0), np.float64(21.9), np.float64(23.4)]",3,3,JoeWright,103.04,126.94,0.0,3.0,111.93999999999998,152.14000000000001,0.0,103.04,0.0,3.0,111.93999999999998,152.14000000000001,0.0,0.0
1,3,2,136.06,0.84,114.31,57.82,81.76000000000002,W,11,11.0,11,1.0,9,"['11632', '1264', '1339', '4018', '4866', '5848', '5849']","[np.float64(19.5), np.float64(11.0), np.float64(10.4), np.float64(20.6), np.float64(19.7), np.float64(18.0), np.float64(36.86)]",3,4,hyperpringle,164.72,89.17999999999999,1.0,11.0,178.02,132.27999999999997,1.0,164.72,1.0,11.0,178.02,132.27999999999997,1.0,0.0
1,3,1,95.26,0.811,77.24,87.46,110.04000000000002,L,6,5.0,11,0.455,10,"['11292', '11626', '5010', '6790', '7569', '8228', '8259']","[np.float64(16.96), np.float64(15.0), np.float64(1.8), np.float64(16.4), np.float64(15.4), np.float64(21.7), np.float64(8.0)]",3,2,msouthwell,84.88,113.78,0.0,0.0,99.59999999999998,125.17999999999999,0.0,84.88,0.0,0.0,99.59999999999998,125.17999999999999,0.0,0.0
1,3,1,81.76,0.707,57.82,114.31,136.06,L,9,0.0,11,0.0,11,"['11620', '6768', '6794', '7543', '7611', '8110']","[np.float64(17.1), np.float64(23.16), np.float64(14.0), np.float64(6.7), np.float64(7.4), np.float64(13.4)]",3,4,LannySenior,89.17999999999999,164.72,0.0,1.0,132.27999999999997,178.02,0.0,89.17999999999999,0.0,1.0,132.27999999999997,178.02,0.0,0.0
1,3,1,100.94,0.725,73.22,69.03,91.38000000000001,W,4,3.0,11,0.273,12,"['4981', '5850', '6783', '6826', '9228', '9509']","[np.float64(11.3), np.float64(37.8), np.float64(8.8), np.float64(3.5), np.float64(23.44), np.float64(16.1)]",3,6,jhh82,92.6,115.6,0.0,2.0,112.30000000000001,136.3,0.0,92.6,0.0,2.0,112.30000000000001,136.3,0.0,0.0
1,4,1,140.92,0.767,108.15,62.14,87.75999999999999,W,10,11.0,11,1.0,1,"['10229', '1945', '3198', '4217', '6786', '6797', '9224']","[np.float64(33.5), np.float64(1.0), np.float64(37.8), np.float64(7.3), np.float64(22.2), np.float64(22.32), np.float64(16.8)]",4,3,benturvill61,110.56,95.86,1.0,6.0,157.95999999999998,143.82000000000002,1.0,110.56,1.0,6.0,157.95999999999998,143.82000000000002,1.0,0.0
1,4,1,90.2,0.709,63.95,107.85,133.42,L,7,2.0,11,0.182,2,"['2133', '4039', '4046', '4195', '7600', '8205', '8408']","[np.float64(17.9), np.float64(19.5), np.float64(17.9), np.float64(14.0), np.float64(5.3), np.float64(10.6), np.float64(5.0)]",4,1,mikepearson,139.98,107.78,1.0,8.0,146.38000000000002,115.18,1.0,139.98,1.0,8.0,146.38000000000002,115.18,1.0,0.0
1,4,2,96.32,0.814,78.36,94.16,115.82000000000001,L,6,3.0,11,0.273,3,"['10236', '11559', '7042', '8121', '8150', '8151', '9997']","[np.float64(4.0), np.float64(31.02), np.float64(11.0), np.float64(11.6), np.float64(17.4), np.float64(11.7), np.float64(9.6)]",4,5,splangtree,151.72,88.4,1.0,11.0,167.52,117.76,1.0,151.72,1.0,11.0,167.52,117.76,1.0,0.0
1,4,2,108.78,0.817,88.82,79.7,102.16,W,5,7.0,11,0.636,4,"['11539', '3321', '6904', '7021', '7528', '7553', '8112']","[np.float64(10.0), np.float64(35.1), np.float64(25.58), np.float64(16.7), np.float64(6.8), np.float64(4.3), np.float64(10.3)]",4,4,DanCoulton,121.92,147.76,0.0,7.0,143.52,154.76000000000002,0.0,121.92,0.0,7.0,143.52,154.76000000000002,0.0,0.0
1,4,2,102.16,0.78,79.7,88.82,108.78,L,4,4.0,11,0.364,5,"['11566', '11635', '3451', '5844', '7594', '9221', '9502']","[np.float64(13.76), np.float64(8.2), np.float64(11.0), np.float64(11.4), np.float64(12.8), np.float64(23.3), np.float64(21.7)]",4,4,Tomcoulton10,147.76,121.92,1.0,10.0,154.76000000000002,143.52,1.0,147.76,1.0,10.0,154.76000000000002,143.52,1.0,0.0
1,4,2,115.82,0.813,94.16,78.36,96.32,W,3,8.0,11,0.727,6,"['10222', '11581', '11604', '5846', '9226', '9229']","[np.float64(15.2), np.float64(28.3), np.float64(10.3), np.float64(19.1), np.float64(18.5), np.float64(24.42)]",4,5,0llie,88.4,151.72,0.0,1.0,117.76,167.52,0.0,88.4,0.0,1.0,117.76,167.52,0.0,0.0
1,4,1,133.42,0.808,107.85,63.95,90.19999999999999,W,2,10.0,11,0.909,7,"['11058', '1234', '5012', '5892', '7547', '8138', '9493']","[np.float64(5.0), np.float64(24.32), np.float64(25.5), np.float64(28.9), np.float64(19.6), np.float64(15.5), np.float64(14.6)]",4,1,Pindeco,107.78,139.98,0.0,5.0,115.18,146.38000000000002,0.0,107.78,0.0,5.0,115.18,146.38000000000002,0.0,0.0
1,4,2,116.16,0.83,96.43,87.29,114.36,W,9,9.0,11,0.818,8,"['11637', '2306', '6650', '7564', '8131', '8155', '9508']","[np.float64(17.0), np.float64(32.36), np.float64(3.0), np.float64(22.8), np.float64(14.4), np.float64(8.0), np.float64(18.6)]",4,6,JoeWright,80.06,105.98,0.0,0.0,92.76000000000002,105.98,0.0,80.06,0.0,0.0,92.76000000000002,105.98,0.0,0.0
1,4,2,114.36,0.763,87.29,96.43,116.16,L,8,6.0,11,0.545,9,"['11632', '1264', '4018', '4866', '5849', '7090', '8130']","[np.float64(23.2), np.float64(13.0), np.float64(13.4), np.float64(30.0), np.float64(17.56), np.float64(10.8), np.float64(6.4)]",4,6,hyperpringle,105.98,80.06,1.0,4.0,105.98,92.76000000000002,1.0,105.98,1.0,4.0,105.98,92.76000000000002,1.0,0.0
1,4,1,87.76,0.708,62.14,108.15,140.92000000000002,L,1,0.0,11,0.0,10,"['3214', '5045', '6770', '6790', '7569', '8228', '8259']","[np.float64(16.7), np.float64(11.6), np.float64(23.66), np.float64(6.3), np.float64(11.5), np.float64(6.0), np.float64(12.0)]",4,3,msouthwell,95.86,110.56,0.0,3.0,143.82000000000002,157.95999999999998,0.0,95.86,0.0,3.0,143.82000000000002,157.95999999999998,0.0,0.0
1,4,1,76.82,0.816,62.67,85.07,109.47999999999999,L,12,1.0,11,0.091,11,"['2216', '4892', '7543', '8110', '8126', '8143']","[np.float64(12.2), np.float64(23.52), np.float64(10.9), np.float64(6.0), np.float64(9.0), np.float64(15.2)]",4,2,LannySenior,143.78,92.22,1.0,9.0,157.88,119.02000000000001,1.0,143.78,1.0,9.0,157.88,119.02000000000001,1.0,0.0
1,4,1,109.48,0.777,85.07,62.67,76.82,W,11,5.0,11,0.455,12,"['4663', '5850', '6783', '6826', '7839', '9228', '9754']","[np.float64(22.0), np.float64(28.8), np.float64(23.3), np.float64(2.2), np.float64(5.0), np.float64(16.88), np.float64(11.3)]",4,2,jhh82,92.22,143.78,0.0,2.0,119.02000000000001,157.88,0.0,92.22,0.0,2.0,119.02000000000001,157.88,0.0,0.0
1,5,1,96.08,0.907,87.1,75.33,96.03999999999999,W,2,8.0,11,0.727,1,"['1689', '4217', '4988', '5927', '6797', '9224']","[np.float64(10.7), np.float64(22.6), np.float64(12.1), np.float64(13.3), np.float64(21.28), np.float64(16.1)]",5,3,benturvill61,110.66,100.28,1.0,3.0,126.06000000000002,106.64,1.0,110.66,1.0,3.0,126.06000000000002,106.64,1.0,0.0
1,5,1,96.04,0.784,75.33,87.1,96.08000000000001,L,1,7.0,11,0.636,2,"['2359', '4046', '4195', '5859', '8205', '9488']","[np.float64(14.5), np.float64(21.44), np.float64(2.0), np.float64(20.5), np.float64(17.5), np.float64(20.1)]",5,3,mikepearson,100.28,110.66,0.0,1.0,106.64,126.06000000000002,0.0,100.28,0.0,1.0,106.64,126.06000000000002,0.0,0.0
1,5,2,117.7,0.78,91.84,68.2,89.06,W,8,10.0,11,0.909,3,"['10236', '4137', '7042', '8146', '8150', '8183', '9997']","[np.float64(5.5), np.float64(6.3), np.float64(14.0), np.float64(21.7), np.float64(43.1), np.float64(19.8), np.float64(7.3)]",5,4,splangtree,138.96,131.96,1.0,10.0,150.78,143.72,1.0,138.96,1.0,10.0,150.78,143.72,1.0,0.0
1,5,2,75.2,0.694,52.2,102.23,121.30000000000001,L,9,1.0,11,0.091,4,"['11539', '11631', '1373', '3321', '7021', '7528']","[np.float64(8.0), np.float64(10.2), np.float64(11.4), np.float64(23.5), np.float64(10.0), np.float64(12.1)]",5,6,DanCoulton,135.46,116.14,1.0,9.0,163.36,118.13999999999999,1.0,135.46,1.0,9.0,163.36,118.13999999999999,1.0,0.0
1,5,2,89.5,0.726,65.0,58.29,73.08,W,6,4.0,11,0.364,5,"['10859', '11566', '11635', '6813', '7594', '8137']","[np.float64(11.9), np.float64(36.7), np.float64(13.1), np.float64(8.6), np.float64(8.2), np.float64(11.0)]",5,5,Tomcoulton10,119.5,108.62,1.0,5.0,136.66,138.72,0.0,119.5,1.0,5.0,136.66,138.72,0.0,0.0
1,5,2,73.08,0.798,58.29,65.0,89.5,L,5,3.0,11,0.273,6,"['11604', '11651', '4034', '6801', '8134', '9229']","[np.float64(5.3), np.float64(16.5), np.float64(17.9), np.float64(7.9), np.float64(14.6), np.float64(10.88)]",5,5,0llie,108.62,119.5,0.0,2.0,138.72,136.66,1.0,108.62,0.0,2.0,138.72,136.66,1.0,0.0
1,5,1,111.74,0.818,91.35,72.09,92.25999999999999,W,11,9.0,11,0.818,7,"['11058', '11584', '4033', '5892', '5947', '9493', '9758']","[np.float64(1.0), np.float64(21.1), np.float64(11.7), np.float64(22.5), np.float64(13.5), np.float64(22.6), np.float64(19.34)]",5,2,Pindeco,98.14,134.0,0.0,0.0,100.24,155.70000000000002,0.0,98.14,0.0,0.0,100.24,155.70000000000002,0.0,0.0
1,5,2,89.06,0.766,68.2,91.84,117.69999999999999,L,3,5.0,11,0.455,8,"['4017', '6650', '7525', '7564', '8131', '8155', '9508']","[np.float64(3.16), np.float64(10.0), np.float64(12.0), np.float64(11.2), np.float64(12.4), np.float64(27.9), np.float64(12.4)]",5,4,JoeWright,131.96,138.96,0.0,7.0,143.72,150.78,0.0,131.96,0.0,7.0,143.72,150.78,0.0,0.0
1,5,2,121.3,0.843,102.23,52.2,75.2,W,4,11.0,11,1.0,9,"['11632', '11638', '1264', '4018', '4866', '5849', '8130']","[np.float64(21.5), np.float64(7.6), np.float64(8.0), np.float64(25.9), np.float64(15.9), np.float64(23.7), np.float64(18.7)]",5,6,hyperpringle,116.14,135.46,0.0,4.0,118.13999999999999,163.36,0.0,116.14,0.0,4.0,118.13999999999999,163.36,0.0,0.0
1,5,1,69.26,0.74,51.24,56.27,82.0,L,12,0.0,11,0.0,10,"['5010', '5045', '5248', '6770', '6819', '8136', '8259']","[np.float64(1.8), np.float64(14.2), np.float64(1.5), np.float64(14.16), np.float64(8.6), np.float64(19.0), np.float64(10.0)]",5,1,msouthwell,144.14000000000001,123.94,1.0,11.0,153.84,123.94,1.0,144.14000000000001,1.0,11.0,153.84,123.94,1.0,0.0
1,5,1,92.26,0.781,72.09,91.35,111.74000000000001,L,7,6.0,11,0.545,11,"['4892', '6794', '7611', '8110', '8126', '8143']","[np.float64(20.56), np.float64(20.2), np.float64(14.4), np.float64(20.7), np.float64(8.1), np.float64(8.3)]",5,2,LannySenior,134.0,98.14,1.0,8.0,155.70000000000002,100.24,1.0,134.0,1.0,8.0,155.70000000000002,100.24,1.0,0.0
1,5,1,82.0,0.686,56.27,51.24,69.25999999999999,W,10,2.0,11,0.182,12,"['4663', '5967', '6783', '7523', '7839', '9756']","[np.float64(3.8), np.float64(14.9), np.float64(28.7), np.float64(17.8), np.float64(3.0), np.float64(13.8)]",5,1,jhh82,123.94,144.14000000000001,0.0,6.0,123.94,153.84,0.0,123.94,0.0,6.0,123.94,153.84,0.0,0.0
