season,week,division,optimal_score,lineup_efficiency,team_score,opponent_score,optimal_opponent_score,result,opponent_id,allplay_wins,allplay_games,allplay_pct,roster_id,optimal_player_id,optimal_player_score,gameweek,matchup_id,manager,points,points_opponent,win,all_play,pp_points,pp_points_opponent,pp_win,selected_pts,selected_win,selected_all_play,selected_pp,selected_pp_opponent,selected_pp_win,nxt_wk_win
3,13,1,88.86,0.832,73.9,110.1,134.98,L,2,3.0,11,0.273,7,"['1339', '1373', '3678', '4199', '4950', '6813', '6819']","[np.float64(13.7), np.float64(17.56), np.float64(2.0), np.float64(8.4), np.float64(21.9), np.float64(9.7), np.float64(15.6)]",13,6,JoeWright,80.54,129.98,0.0,2.0,89.24,148.38000000000002,0.0,73.9,0.0,3.0,88.86,134.98,0.0,0.0
3,13,1,101.82,0.811,82.58,66.69,82.22,W,12,5.0,11,0.455,8,"['11651', '3163', '5045', '5859', '5967', '7042', '7600']","[np.float64(15.5), np.float64(15.62), np.float64(20.4), np.float64(15.8), np.float64(16.9), np.float64(1.0), np.float64(16.6)]",13,3,mikepearson,101.56,108.2,0.0,3.0,125.83999999999999,128.10000000000002,0.0,82.58,1.0,5.0,101.82,82.22,1.0,0.0
3,13,1,114.4,0.875,100.14,86.82,109.1,W,3,10.0,11,0.909,9,"['1945', '2216', '4217', '4892', '7564', '7594', '8150']","[np.float64(1.0), np.float64(12.8), np.float64(21.9), np.float64(32.3), np.float64(18.8), np.float64(12.5), np.float64(15.1)]",13,4,benturvill61,124.02000000000001,103.62,1.0,8.0,172.82000000000002,104.92000000000002,1.0,100.14,1.0,10.0,114.4,109.1,1.0,0.0
3,13,1,67.78,0.775,52.54,87.28,122.16000000000001,L,4,0.0,11,0.0,10,"['1466', '1479', '4034', '4046', '4137', '4666', '7571']","[np.float64(4.4), np.float64(7.1), np.float64(13.6), np.float64(24.38), np.float64(7.8), np.float64(3.0), np.float64(7.5)]",13,5,skjowitt,68.14,135.74,0.0,0.0,95.84,141.64,0.0,52.54,0.0,0.0,67.78,122.16000000000001,0.0,0.0
3,13,1,97.26,0.835,81.18,69.54,93.61999999999999,W,1,4.0,11,0.364,11,"['1264', '4066', '4981', '6770', '6786', '8205', '9753']","[np.float64(15.0), np.float64(3.4), np.float64(6.9), np.float64(18.56), np.float64(7.6), np.float64(24.3), np.float64(21.5)]",13,1,Dominichudson1986,72.86,126.66,0.0,1.0,100.16,142.76000000000002,0.0,81.18,1.0,4.0,97.26,93.61999999999999,1.0,0.0
3,13,1,82.22,0.811,66.69,82.58,101.82,L,8,1.0,11,0.091,12,"['3198', '4983', '5119', '6768', '7525', '8110', '9225']","[np.float64(11.8), np.float64(11.7), np.float64(8.0), np.float64(15.12), np.float64(9.5), np.float64(7.4), np.float64(18.7)]",13,3,jhh82,108.2,101.56,1.0,5.0,128.10000000000002,125.83999999999999,1.0,66.69,0.0,1.0,82.22,101.82,0.0,0.0
3,14,1,111.56,0.739,82.44,104.54,133.34,L,3,8.0,11,0.727,1,"['11539', '11563', '3321', '5012', '8138', '9224', '9493']","[np.float64(12.0), np.float64(29.96), np.float64(18.5), np.float64(3.3), np.float64(10.5), np.float64(8.3), np.float64(29.0)]",14,2,msouthwell,129.94,108.42,1.0,10.0,143.24,112.32,1.0,82.44,0.0,8.0,111.56,133.34,0.0,0.0
3,14,1,68.52,0.829,56.79,68.44,92.04,L,11,2.0,11,0.182,2,"['11533', '11604', '5995', '6801', '7528', '7569', '9758']","[np.float64(5.0), np.float64(7.6), np.float64(10.2), np.float64(13.0), np.float64(9.0), np.float64(15.6), np.float64(8.12)]",14,5,Newty51,91.06,121.85999999999999,0.0,3.0,97.06,156.65999999999997,0.0,56.79,0.0,2.0,68.52,92.04,0.0,0.0
3,14,1,133.34,0.784,104.54,82.44,111.55999999999999,W,1,10.0,11,0.909,3,"['10236', '3451', '7547', '8154', '9221', '9229', '9488']","[np.float64(13.6), np.float64(8.0), np.float64(30.1), np.float64(28.7), np.float64(16.9), np.float64(25.64), np.float64(10.4)]",14,2,TenAndJerry,108.42,129.94,0.0,6.0,112.32,143.24,0.0,104.54,1.0,10.0,133.34,111.55999999999999,1.0,0.0
3,14,1,83.46,0.742,61.9,81.96,96.6,L,9,3.0,11,0.273,4,"['10444', '11566', '7526', '8259', '9226', '9484', '9509']","[np.float64(9.3), np.float64(15.66), np.float64(14.0), np.float64(4.0), np.float64(22.1), np.float64(2.7), np.float64(15.7)]",14,1,DanCoulton,121.38,190.28,0.0,7.0,148.18,228.47999999999996,0.0,61.9,0.0,3.0,83.46,96.6,0.0,0.0
3,14,1,141.9,0.805,114.27,82.63,116.42,W,8,11.0,11,1.0,5,"['10859', '5927', '6650', '6790', '6797', '6806', '8112']","[np.float64(3.6), np.float64(14.0), np.float64(13.0), np.float64(27.8), np.float64(25.2), np.float64(24.3), np.float64(34.0)]",14,4,JPLdavies2024,90.96000000000001,121.62,0.0,2.0,96.56,121.62,0.0,114.27,1.0,11.0,141.9,116.42,1.0,0.0
3,14,1,87.88,0.769,67.54,49.75,67.86,W,12,4.0,11,0.364,6,"['11624', '1433', '4033', '4866', '4881', '7588', '9997']","[np.float64(10.1), np.float64(2.0), np.float64(13.5), np.float64(13.9), np.float64(26.28), np.float64(5.5), np.float64(16.6)]",14,3,steveoreilly7,104.92,103.74,1.0,5.0,123.60000000000001,127.14000000000001,0.0,67.54,1.0,4.0,87.88,67.86,1.0,0.0
3,14,1,100.7,0.797,80.23,39.4,57.16,W,10,6.0,11,0.545,7,"['11620', '1339', '1373', '3678', '6813', '6819', '7593']","[np.float64(11.0), np.float64(5.7), np.float64(14.46), np.float64(9.0), np.float64(20.2), np.float64(15.14), np.float64(25.2)]",14,6,JoeWright,62.72,48.8,1.0,1.0,62.72,62.0,1.0,80.23,1.0,6.0,100.7,57.16,1.0,0.0
3,14,1,116.42,0.71,82.63,114.27,141.9,L,5,9.0,11,0.818,8,"['2133', '3163', '4018', '4037', '5967', '7042', '7553']","[np.float64(15.8), np.float64(21.82), np.float64(10.4), np.float64(12.6), np.float64(33.2), np.float64(11.0), np.float64(11.6)]",14,4,mikepearson,121.62,90.96000000000001,1.0,8.0,121.62,96.56,1.0,82.63,0.0,9.0,116.42,141.9,0.0,0.0
3,14,1,96.6,0.848,81.96,61.9,83.46000000000001,W,4,7.0,11,0.636,9,"['1945', '2216', '2359', '4144', '4663', '4984', '9756']","[np.float64(7.0), np.float64(12.5), np.float64(13.1), np.float64(14.5), np.float64(9.5), np.float64(31.4), np.float64(8.6)]",14,1,benturvill61,190.28,121.38,1.0,11.0,228.47999999999996,148.18,1.0,81.96,1.0,7.0,96.6,83.46000000000001,1.0,0.0
3,14,1,57.16,0.689,39.4,80.23,100.7,L,7,0.0,11,0.0,10,"['10235', '1466', '1479', '2374', '2749', '4046', '4666']","[np.float64(13.7), np.float64(2.5), np.float64(10.1), np.float64(4.2), np.float64(7.3), np.float64(13.36), np.float64(6.0)]",14,6,skjowitt,48.8,62.72,0.0,0.0,62.0,62.72,0.0,39.4,0.0,0.0,57.16,100.7,0.0,0.0
3,14,1,92.04,0.744,68.44,56.79,68.52,W,2,5.0,11,0.455,11,"['1264', '4039', '5001', '6770', '6786', '8205', '9508']","[np.float64(13.0), np.float64(2.3), np.float64(4.4), np.float64(15.84), np.float64(38.1), np.float64(8.8), np.float64(9.6)]",14,5,Dominichudson1986,121.85999999999999,91.06,1.0,9.0,156.65999999999997,97.06,1.0,68.44,1.0,5.0,92.04,68.52,1.0,0.0
3,14,1,67.86,0.733,49.75,67.54,87.88,L,6,1.0,11,0.091,12,"['11637', '3198', '5119', '5850', '6768', '6826', '7525']","[np.float64(7.4), np.float64(20.5), np.float64(9.0), np.float64(11.0), np.float64(12.96), np.float64(2.3), np.float64(4.7)]",14,3,jhh82,103.74,104.92,0.0,4.0,127.14000000000001,123.60000000000001,1.0,49.75,0.0,1.0,67.86,87.88,0.0,0.0
4,1,1,91.36,0.771,70.44,102.47,134.94,L,2,2.0,11,0.182,1,"['11539', '11563', '3321', '5012', '8138', '9224', '9493']","[np.float64(1.0), np.float64(24.16), np.float64(16.0), np.float64(9.7), np.float64(5.2), np.float64(15.1), np.float64(20.2)]",1,1,msouthwell,126.3,118.46000000000001,1.0,8.0,134.9,137.16000000000003,0.0,126.3,1.0,8.0,134.9,137.16000000000003,0.0,0.0
4,1,1,134.94,0.759,102.47,70.44,91.36,W,1,10.0,11,0.909,2,"['10222', '11533', '11560', '11604', '5995', '6801', '7543']","[np.float64(18.2), np.float64(6.0), np.float64(26.14), np.float64(12.8), np.float64(10.0), np.float64(24.0), np.float64(37.8)]",1,1,Newty51,118.46000000000001,126.3,0.0,7.0,137.16000000000003,134.9,1.0,118.46000000000001,0.0,7.0,137.16000000000003,134.9,1.0,0.0
4,1,1,121.1,0.689,83.44,79.12,94.5,W,8,7.0,11,0.636,3,"['10236', '11618', '3451', '5987', '6904', '9221', '9488']","[np.float64(8.5), np.float64(26.7), np.float64(5.0), np.float64(11.4), np.float64(38.1), np.float64(12.7), np.float64(18.7)]",1,4,TenAndJerry,94.42,127.38,0.0,5.0,95.22,141.98,0.0,94.42,0.0,5.0,95.22,141.98,0.0,0.0
4,1,1,90.3,0.747,67.44,65.08,79.46000000000001,W,5,1.0,11,0.091,4,"['11584', '11632', '4943', '7526', '8259', '9484', '9509']","[np.float64(25.1), np.float64(10.9), np.float64(21.7), np.float64(15.1), np.float64(1.0), np.float64(0.7), np.float64(15.8)]",1,6,DanCoulton,128.88,88.08,1.0,10.0,149.76,124.97999999999999,1.0,128.88,1.0,10.0,149.76,124.97999999999999,1.0,0.0
4,1,1,79.46,0.819,65.08,67.44,90.3,L,4,0.0,11,0.0,5,"['10859', '6650', '6790', '6797', '6806', '8112', '8134']","[np.float64(10.5), np.float64(13.0), np.float64(5.9), np.float64(12.96), np.float64(5.7), np.float64(13.5), np.float64(17.9)]",1,6,JPLdavies2024,88.08,128.88,0.0,3.0,124.97999999999999,149.76,0.0,88.08,0.0,3.0,124.97999999999999,149.76,0.0,0.0
4,1,1,95.9,0.798,76.57,82.52,106.53999999999999,L,12,4.0,11,0.364,6,"['11631', '1433', '4866', '4881', '7049', '8130', '8228']","[np.float64(14.2), np.float64(2.0), np.float64(16.5), np.float64(35.1), np.float64(18.5), np.float64(6.4), np.float64(3.2)]",1,2,steveoreilly7,117.52,87.96000000000001,1.0,6.0,123.72,96.22,1.0,117.52,1.0,6.0,123.72,96.22,1.0,0.0
4,1,1,91.46,0.776,70.99,96.04,129.68,L,9,3.0,11,0.273,7,"['11589', '1339', '1373', '3678', '4199', '4950', '6819']","[np.float64(18.4), np.float64(12.7), np.float64(23.66), np.float64(6.0), np.float64(9.4), np.float64(9.6), np.float64(11.7)]",1,5,JoeWright,51.9,130.68,0.0,0.0,67.98,140.68,0.0,51.9,0.0,0.0,67.98,140.68,0.0,0.0
4,1,1,94.5,0.837,79.12,83.44,121.10000000000001,L,3,5.0,11,0.455,8,"['11651', '4018', '4037', '5859', '7042', '7553', '8183']","[np.float64(7.5), np.float64(12.3), np.float64(13.0), np.float64(13.6), np.float64(9.0), np.float64(15.3), np.float64(23.8)]",1,4,mikepearson,127.38,94.42,1.0,9.0,141.98,95.22,1.0,127.38,1.0,9.0,141.98,95.22,1.0,0.0
4,1,1,129.68,0.741,96.04,70.99,91.46,W,7,9.0,11,0.818,9,"['1945', '2216', '4217', '4892', '6783', '7594', '8150']","[np.float64(11.0), np.float64(13.0), np.float64(22.9), np.float64(31.48), np.float64(16.6), np.float64(9.9), np.float64(24.8)]",1,5,benturvill61,130.68,51.9,1.0,11.0,140.68,67.98,1.0,130.68,1.0,11.0,140.68,67.98,1.0,0.0
4,1,1,121.92,0.854,104.12,84.1,105.7,W,11,11.0,11,1.0,10,"['1466', '2374', '4034', '4046', '4137', '4666', '7571']","[np.float64(1.7), np.float64(24.34), np.float64(39.9), np.float64(32.98), np.float64(12.7), np.float64(7.0), np.float64(3.3)]",1,3,skjowitt,77.03999999999999,90.96000000000001,0.0,1.0,96.34,105.75999999999999,0.0,77.03999999999999,0.0,1.0,96.34,105.75999999999999,0.0,0.0
4,1,1,105.7,0.796,84.1,104.12,121.91999999999999,L,10,8.0,11,0.727,11,"['1264', '4066', '4981', '6770', '6786', '8205', '9753']","[np.float64(8.0), np.float64(21.9), np.float64(12.6), np.float64(20.8), np.float64(23.1), np.float64(9.2), np.float64(10.1)]",1,3,Dominichudson1986,90.96000000000001,77.03999999999999,1.0,4.0,105.75999999999999,96.34,1.0,90.96000000000001,1.0,4.0,105.75999999999999,96.34,1.0,0.0
4,1,1,106.54,0.775,82.52,76.57,95.90000000000002,W,6,6.0,11,0.545,12,"['1689', '3198', '4983', '5119', '5850', '6768', '6826']","[np.float64(10.1), np.float64(37.8), np.float64(15.6), np.float64(5.0), np.float64(16.9), np.float64(10.04), np.float64(11.1)]",1,2,jhh82,87.96000000000001,117.52,0.0,2.0,96.22,123.72,0.0,87.96000000000001,0.0,2.0,96.22,123.72,0.0,0.0
4,2,1,130.82,0.822,107.59,61.51,75.12,W,12,11.0,11,1.0,1,"['11539', '5012', '6804', '8137', '9224', '9493', '9757']","[np.float64(19.0), np.float64(20.0), np.float64(21.12), np.float64(19.4), np.float64(15.7), np.float64(23.7), np.float64(11.9)]",2,1,msouthwell,140.48,123.22,1.0,11.0,155.48,123.22000000000001,1.0,140.48,1.0,11.0,155.48,123.22000000000001,1.0,0.0
4,2,1,103.36,0.833,86.15,65.07,83.48,W,6,9.0,11,0.818,2,"['11533', '11604', '5995', '6794', '7528', '7569', '9758']","[np.float64(6.0), np.float64(9.0), np.float64(15.0), np.float64(20.6), np.float64(6.9), np.float64(21.5), np.float64(24.36)]",2,6,Newty51,130.2,107.68,1.0,10.0,143.20000000000002,114.97999999999999,1.0,130.2,1.0,10.0,143.20000000000002,114.97999999999999,1.0,0.0
4,2,1,101.72,0.785,79.88,75.12,96.62,W,7,6.0,11,0.545,3,"['10236', '2309', '3451', '5987', '6904', '7547', '8154']","[np.float64(7.4), np.float64(14.7), np.float64(12.0), np.float64(15.7), np.float64(22.42), np.float64(8.4), np.float64(21.1)]",2,4,TenAndJerry,120.32,94.94,1.0,8.0,135.42000000000002,98.94,1.0,120.32,1.0,8.0,135.42000000000002,98.94,1.0,0.0
4,2,1,109.6,0.833,91.31,58.5,75.02000000000001,W,11,10.0,11,0.909,4,"['11632', '11655', '4943', '8144', '8259', '9226', '9484']","[np.float64(24.8), np.float64(15.6), np.float64(34.3), np.float64(10.7), np.float64(5.0), np.float64(17.3), np.float64(1.9)]",2,5,DanCoulton,114.44,80.12,1.0,7.0,124.04,117.02000000000001,1.0,114.44,1.0,7.0,124.04,117.02000000000001,1.0,0.0
4,2,1,105.66,0.771,81.43,84.99,116.43999999999998,L,9,7.0,11,0.636,5,"['10859', '5248', '5849', '5927', '6650', '6790', '8112']","[np.float64(28.7), np.float64(13.1), np.float64(10.06), np.float64(9.6), np.float64(12.0), np.float64(20.5), np.float64(11.7)]",2,2,JPLdavies2024,100.24,86.06,1.0,4.0,136.94,95.06,1.0,100.24,1.0,4.0,136.94,95.06,1.0,0.0
4,2,1,83.48,0.779,65.07,86.15,103.36,L,2,3.0,11,0.273,6,"['11624', '11631', '1433', '4033', '421', '4866', '7588']","[np.float64(7.2), np.float64(23.2), np.float64(13.0), np.float64(6.6), np.float64(14.38), np.float64(9.2), np.float64(9.9)]",2,6,steveoreilly7,107.68,130.2,0.0,6.0,114.97999999999999,143.20000000000002,0.0,107.68,0.0,6.0,114.97999999999999,143.20000000000002,0.0,0.0
4,2,1,96.62,0.778,75.12,79.88,101.72,L,3,4.0,11,0.364,7,"['11628', '1166', '1339', '3678', '4234', '6813', '7593']","[np.float64(10.3), np.float64(26.62), np.float64(15.3), np.float64(10.0), np.float64(8.5), np.float64(13.5), np.float64(12.4)]",2,4,JoeWright,94.94,120.32,0.0,3.0,98.94,135.42000000000002,0.0,94.94,0.0,3.0,98.94,135.42000000000002,0.0,0.0
4,2,1,99.14,0.786,77.91,52.57,67.62,W,10,5.0,11,0.455,8,"['4018', '4037', '5045', '5967', '7042', '7600', '8183']","[np.float64(11.4), np.float64(18.2), np.float64(19.0), np.float64(10.4), np.float64(7.0), np.float64(14.1), np.float64(19.04)]",2,3,mikepearson,105.08,60.63999999999999,1.0,5.0,111.66000000000003,70.03999999999999,1.0,105.08,1.0,5.0,111.66000000000003,70.03999999999999,1.0,0.0
4,2,1,116.44,0.73,84.99,81.43,105.66000000000001,W,5,8.0,11,0.727,9,"['10219', '1945', '2216', '4217', '4984', '7564', '8150']","[np.float64(17.7), np.float64(13.0), np.float64(23.24), np.float64(9.8), np.float64(15.6), np.float64(20.4), np.float64(16.7)]",2,2,benturvill61,86.06,100.24,0.0,2.0,95.06,136.94,0.0,86.06,0.0,2.0,95.06,136.94,0.0,0.0
4,2,1,67.62,0.777,52.57,77.91,99.13999999999999,L,8,0.0,11,0.0,10,"['10235', '1466', '2374', '4034', '4046', '4666', '7571']","[np.float64(8.3), np.float64(3.4), np.float64(8.5), np.float64(11.7), np.float64(12.42), np.float64(6.0), np.float64(17.3)]",2,3,skjowitt,60.63999999999999,105.08,0.0,0.0,70.03999999999999,111.66000000000003,0.0,60.63999999999999,0.0,0.0,70.03999999999999,111.66000000000003,0.0,0.0
4,2,1,75.02,0.78,58.5,91.31,109.6,L,4,1.0,11,0.091,11,"['1264', '4039', '4066', '6770', '6786', '8205', '9508']","[np.float64(4.0), np.float64(9.1), np.float64(5.3), np.float64(11.02), np.float64(23.0), np.float64(12.2), np.float64(10.4)]",2,5,Dominichudson1986,80.12,114.44,0.0,1.0,117.02000000000001,124.04,0.0,80.12,0.0,1.0,117.02000000000001,124.04,0.0,0.0
4,2,1,75.12,0.819,61.51,107.59,130.82000000000002,L,1,2.0,11,0.182,12,"['4983', '5119', '5850', '6768', '6826', '7525', '8132']","[np.float64(12.8), np.float64(8.0), np.float64(10.5), np.float64(8.82), np.float64(10.2), np.float64(12.3), np.float64(12.5)]",2,1,jhh82,123.22,140.48,0.0,9.0,123.22000000000001,155.48,0.0,123.22,0.0,9.0,123.22000000000001,155.48,0.0,0.0
4,3,1,68.32,0.777,53.07,104.41,137.0,L,9,0.0,11,0.0,1,"['11539', '3321', '4035', '5012', '6804', '9224', '9493']","[np.float64(8.0), np.float64(8.6), np.float64(14.6), np.float64(6.8), np.float64(8.82), np.float64(14.2), np.float64(7.3)]",3,1,msouthwell,65.98,131.12,0.0,1.0,91.72,167.12,0.0,65.98,0.0,1.0,91.72,167.12,0.0,0.0
4,3,1,115.36,0.787,90.77,57.1,78.86,W,11,9.0,11,0.818,2,"['11533', '11560', '11604', '4988', '5947', '6794', '7543']","[np.float64(9.0), np.float64(29.26), np.float64(10.6), np.float64(15.6), np.float64(19.3), np.float64(21.9), np.float64(9.7)]",3,5,Newty51,93.3,76.46,1.0,6.0,106.19999999999999,88.96,1.0,93.3,1.0,6.0,106.19999999999999,88.96,1.0,0.0
4,3,1,104.16,0.709,73.83,75.2,102.28,L,10,5.0,11,0.455,3,"['10236', '2309', '3451', '5872', '8154', '8220', '9229']","[np.float64(4.5), np.float64(22.6), np.float64(8.0), np.float64(16.5), np.float64(8.7), np.float64(24.6), np.float64(19.26)]",3,3,TenAndJerry,87.84,58.8,1.0,4.0,117.94,89.5,1.0,87.84,1.0,4.0,117.94,89.5,1.0,0.0
4,3,1,131.64,0.824,108.53,76.33,108.43999999999998,W,6,11.0,11,1.0,4,"['10444', '4943', '6963', '7526', '8259', '9226', '9484']","[np.float64(17.1), np.float64(14.84), np.float64(30.5), np.float64(16.6), np.float64(6.0), np.float64(35.0), np.float64(11.6)]",3,6,DanCoulton,129.36,91.28,1.0,10.0,129.36,96.57999999999998,1.0,129.36,1.0,10.0,129.36,96.57999999999998,1.0,0.0
4,3,1,89.32,0.761,68.0,71.48,88.80000000000001,L,12,2.0,11,0.182,5,"['10859', '5927', '6650', '6790', '6797', '8112', '8155']","[np.float64(2.9), np.float64(12.9), np.float64(12.0), np.float64(8.3), np.float64(18.22), np.float64(14.6), np.float64(20.4)]",3,2,JPLdavies2024,97.88,122.46,0.0,7.0,116.38000000000001,143.76,0.0,97.88,0.0,7.0,116.38000000000001,143.76,0.0,0.0
4,3,1,108.44,0.704,76.33,108.53,131.64,L,4,8.0,11,0.727,6,"['11631', '1234', '1433', '4866', '7049', '7588', '8130']","[np.float64(15.8), np.float64(25.44), np.float64(4.0), np.float64(29.7), np.float64(11.1), np.float64(13.3), np.float64(9.1)]",3,6,steveoreilly7,91.28,129.36,0.0,5.0,96.57999999999998,129.36,0.0,91.28,0.0,5.0,96.57999999999998,129.36,0.0,0.0
4,3,1,93.26,0.76,70.86,75.78,98.89999999999999,L,8,3.0,11,0.273,7,"['11589', '11620', '1339', '1373', '3678', '4950', '6813']","[np.float64(20.1), np.float64(10.2), np.float64(22.5), np.float64(22.76), np.float64(10.0), np.float64(4.3), np.float64(3.4)]",3,4,JoeWright,120.14,81.38,1.0,8.0,152.74,89.58,1.0,120.14,1.0,8.0,152.74,89.58,1.0,0.0
4,3,1,98.9,0.766,75.78,70.86,93.26,W,7,7.0,11,0.636,8,"['11651', '4037', '5859', '5967', '7553', '8183']","[np.float64(16.8), np.float64(17.9), np.float64(18.3), np.float64(15.8), np.float64(16.0), np.float64(14.1)]",3,4,mikepearson,81.38,120.14,0.0,3.0,89.58,152.74,0.0,81.38,0.0,3.0,89.58,152.74,0.0,0.0
4,3,1,137.0,0.762,104.41,53.07,68.32,W,1,10.0,11,0.909,9,"['1945', '2216', '4144', '4663', '4892', '6783', '7594']","[np.float64(13.0), np.float64(12.3), np.float64(5.2), np.float64(49.3), np.float64(33.9), np.float64(5.9), np.float64(17.4)]",3,1,benturvill61,131.12,65.98,1.0,11.0,167.12,91.72,1.0,131.12,1.0,11.0,167.12,91.72,1.0,0.0
4,3,1,102.28,0.735,75.2,73.83,104.16000000000001,W,3,6.0,11,0.545,10,"['1466', '2374', '4034', '4046', '4137', '4666', '7571']","[np.float64(8.8), np.float64(19.3), np.float64(11.3), np.float64(16.38), np.float64(20.4), np.float64(16.0), np.float64(10.1)]",3,3,skjowitt,58.8,87.84,0.0,0.0,89.5,117.94,0.0,58.8,0.0,0.0,89.5,117.94,0.0,0.0
4,3,1,78.86,0.724,57.1,90.77,115.36,L,2,1.0,11,0.091,11,"['1264', '4039', '4066', '6770', '6786', '8205', '9753']","[np.float64(9.0), np.float64(8.7), np.float64(4.4), np.float64(21.76), np.float64(4.5), np.float64(19.5), np.float64(11.0)]",3,5,Dominichudson1986,76.46,93.3,0.0,2.0,88.96,106.19999999999999,0.0,76.46,0.0,2.0,88.96,106.19999999999999,0.0,0.0
4,3,1,88.8,0.805,71.48,68.0,89.32,W,5,4.0,11,0.364,12,"['1689', '3198', '4983', '5119', '5850', '6768', '8110']","[np.float64(8.5), np.float64(15.0), np.float64(12.5), np.float64(10.0), np.float64(19.9), np.float64(14.0), np.float64(8.9)]",3,2,jhh82,122.46,97.88,1.0,9.0,143.76,116.38000000000001,1.0,122.46,1.0,9.0,143.76,116.38000000000001,1.0,0.0
4,4,1,104.3,0.845,88.1,56.24,70.44000000000001,W,10,9.0,11,0.818,1,"['11539', '3321', '4098', '5012', '6804', '9224', '9493']","[np.float64(12.0), np.float64(12.1), np.float64(4.9), np.float64(4.2), np.float64(26.1), np.float64(15.2), np.float64(29.8)]",4,1,msouthwell,100.98,94.5,1.0,5.0,128.57999999999998,105.56,1.0,100.98,1.0,5.0,128.57999999999998,105.56,1.0,0.0
4,4,1,101.38,0.714,72.37,97.2,122.2,L,3,4.0,11,0.364,2,"['11533', '11604', '5995', '6794', '6801', '7528', '9758']","[np.float64(9.0), np.float64(5.3), np.float64(10.7), np.float64(24.3), np.float64(15.2), np.float64(11.2), np.float64(25.68)]",4,6,Newty51,141.3,110.1,1.0,11.0,147.0,113.69999999999999,1.0,141.3,1.0,11.0,147.0,113.69999999999999,1.0,0.0
4,4,1,122.2,0.795,97.2,72.37,101.38,W,2,10.0,11,0.909,3,"['10236', '11618', '3451', '5987', '6904', '7547', '9221']","[np.float64(21.5), np.float64(20.9), np.float64(14.0), np.float64(6.7), np.float64(18.1), np.float64(17.7), np.float64(23.3)]",4,6,TenAndJerry,110.1,141.3,0.0,8.0,113.69999999999999,147.0,0.0,110.1,0.0,8.0,113.69999999999999,147.0,0.0,0.0
4,4,1,98.72,0.746,73.6,78.37,96.02000000000001,L,8,5.0,11,0.455,4,"['11566', '11584', '7526', '8144', '8259', '9484', '9509']","[np.float64(19.22), np.float64(14.8), np.float64(14.3), np.float64(17.6), np.float64(6.0), np.float64(2.2), np.float64(24.6)]",4,5,DanCoulton,82.32,123.52000000000001,0.0,2.0,104.92,160.28,0.0,82.32,0.0,2.0,104.92,160.28,0.0,0.0
4,4,1,110.98,0.775,86.02,59.11,65.0,W,7,8.0,11,0.727,5,"['10859', '6650', '6790', '6797', '8112', '8134', '8155']","[np.float64(18.6), np.float64(5.0), np.float64(4.6), np.float64(30.78), np.float64(30.2), np.float64(14.3), np.float64(7.5)]",4,2,JPLdavies2024,79.78,102.10000000000001,0.0,1.0,127.68,119.19999999999999,1.0,79.78,0.0,1.0,127.68,119.19999999999999,1.0,0.0
4,4,1,105.8,0.721,76.33,99.7,130.3,L,9,6.0,11,0.545,6,"['1433', '4866', '4881', '7049', '7588', '8130', '9997']","[np.float64(15.0), np.float64(6.6), np.float64(35.1), np.float64(13.9), np.float64(11.2), np.float64(12.0), np.float64(12.0)]",4,4,steveoreilly7,69.64,119.2,0.0,0.0,97.24,138.6,0.0,69.64,0.0,0.0,97.24,138.6,0.0,0.0
4,4,1,65.0,0.909,59.11,86.02,110.98,L,5,1.0,11,0.091,7,"['11589', '11620', '1339', '1373', '3678', '4199', '4950']","[np.float64(11.2), np.float64(9.6), np.float64(10.2), np.float64(10.4), np.float64(4.0), np.float64(8.6), np.float64(11.0)]",4,2,JoeWright,102.10000000000001,79.78,1.0,6.0,119.19999999999999,127.68,0.0,102.10000000000001,1.0,6.0,119.19999999999999,127.68,0.0,0.0
4,4,1,96.02,0.816,78.37,73.6,98.72,W,4,7.0,11,0.636,8,"['11651', '2133', '4018', '4037', '7042', '7600', '8183']","[np.float64(9.9), np.float64(14.6), np.float64(14.9), np.float64(17.3), np.float64(8.0), np.float64(14.2), np.float64(17.12)]",4,5,mikepearson,123.52000000000001,82.32,1.0,10.0,160.28,104.92,1.0,123.52000000000001,1.0,10.0,160.28,104.92,1.0,0.0
4,4,1,130.3,0.765,99.7,76.33,105.80000000000001,W,6,11.0,11,1.0,9,"['1945', '2216', '4217', '4984', '7564', '7594', '8150']","[np.float64(4.0), np.float64(18.1), np.float64(21.5), np.float64(26.7), np.float64(21.6), np.float64(20.1), np.float64(18.3)]",4,4,benturvill61,119.2,69.64,1.0,9.0,138.6,97.24,1.0,119.2,1.0,9.0,138.6,97.24,1.0,0.0
4,4,1,70.44,0.798,56.24,88.1,104.3,L,1,0.0,11,0.0,10,"['1466', '2374', '4034', '4046', '4137', '4666', '6943']","[np.float64(11.0), np.float64(17.3), np.float64(5.9), np.float64(10.04), np.float64(11.3), np.float64(6.0), np.float64(8.9)]",4,1,skjowitt,94.5,100.98,0.0,4.0,105.56,128.57999999999998,0.0,94.5,0.0,4.0,105.56,128.57999999999998,0.0,0.0
