season,week,division,optimal_score,lineup_efficiency,team_score,opponent_score,optimal_opponent_score,result,opponent_id,allplay_wins,allplay_games,allplay_pct,roster_id,optimal_player_id,optimal_player_score,gameweek,matchup_id,manager,points,points_opponent,win,all_play,pp_points,pp_points_opponent,pp_win,selected_pts,selected_win,selected_all_play,selected_pp,selected_pp_opponent,selected_pp_win,nxt_wk_win
1,2,1,98.1,0.741,72.67,94.27,117.78,L,11,1.0,11,0.091,3,"['10222', '10226', '11586', '4144', '4984', '6801', '6813']","[np.float64(8.3), np.float64(9.0), np.float64(4.4), np.float64(13.6), np.float64(27.1), np.float64(21.7), np.float64(14.0)]",2,2,splangtree,94.34,105.34,0.0,2.0,122.75999999999999,127.14000000000001,0.0,94.34,0.0,2.0,122.75999999999999,127.14000000000001,0.0,0.0
1,2,1,150.2,0.775,116.43,101.12,131.5,W,8,10.0,11,0.909,4,"['10229', '1373', '1426', '5850', '6790', '7828', '8126']","[np.float64(26.4), np.float64(22.6), np.float64(22.9), np.float64(14.8), np.float64(35.0), np.float64(16.7), np.float64(11.8)]",2,1,benturvill61,122.28,133.86,0.0,6.0,131.07999999999998,153.36,0.0,122.28,0.0,6.0,131.07999999999998,153.36,0.0,0.0
1,2,1,79.34,0.819,64.99,104.95,137.04000000000002,L,10,0.0,11,0.0,5,"['1689', '2374', '4147', '5096', '5857', '6039', '6768']","[np.float64(5.5), np.float64(7.2), np.float64(15.7), np.float64(10.0), np.float64(14.4), np.float64(9.1), np.float64(17.44)]",2,3,mikepearson,62.14,104.58,0.0,0.0,71.24,157.6,0.0,62.14,0.0,0.0,71.24,157.6,0.0,0.0
1,2,1,129.44,0.857,110.89,104.3,133.14,W,1,7.0,11,0.636,6,"['11637', '1166', '4988', '7049', '7528', '8117', '9482']","[np.float64(10.5), np.float64(25.04), np.float64(31.8), np.float64(17.4), np.float64(9.8), np.float64(12.3), np.float64(22.6)]",2,6,wuds100,95.8,142.6,0.0,3.0,133.56,153.18,0.0,95.8,0.0,3.0,133.56,153.18,0.0,0.0
1,2,1,103.1,0.768,79.16,118.34,138.06,L,2,2.0,11,0.182,7,"['11563', '4137', '4199', '5859', '7564', '9484', '9487']","[np.float64(13.5), np.float64(19.5), np.float64(17.3), np.float64(12.2), np.float64(19.4), np.float64(11.4), np.float64(9.8)]",2,5,Pindeco,89.17999999999999,125.16,0.0,1.0,96.28,151.82000000000002,0.0,89.17999999999999,0.0,1.0,96.28,151.82000000000002,0.0,0.0
1,2,1,131.5,0.769,101.12,116.43,150.20000000000002,L,4,4.0,11,0.364,8,"['10866', '11616', '11635', '4034', '4983', '8111', '8143']","[np.float64(22.8), np.float64(12.1), np.float64(15.9), np.float64(25.0), np.float64(33.9), np.float64(9.9), np.float64(11.9)]",2,1,0llie,133.86,122.28,1.0,9.0,153.36,131.07999999999998,1.0,133.86,1.0,9.0,153.36,131.07999999999998,1.0,0.0
1,2,1,156.44,0.744,116.32,111.72,136.02,W,12,9.0,11,0.818,9,"['11584', '1234', '3321', '4993', '5927', '8137', '9226']","[np.float64(25.0), np.float64(13.54), np.float64(11.7), np.float64(12.9), np.float64(17.9), np.float64(27.8), np.float64(47.6)]",2,4,DanCoulton,125.3,135.7,0.0,8.0,131.8,156.89999999999998,0.0,125.3,0.0,8.0,131.8,156.89999999999998,0.0,0.0
1,2,1,137.04,0.766,104.95,64.99,79.34,W,5,6.0,11,0.545,10,"['11624', '4035', '4066', '4950', '5995', '6797', '9997']","[np.float64(15.1), np.float64(22.1), np.float64(22.9), np.float64(21.8), np.float64(6.5), np.float64(24.14), np.float64(24.5)]",2,3,Dominichudson1986,104.58,62.14,1.0,4.0,157.6,71.24,1.0,104.58,1.0,4.0,157.6,71.24,1.0,0.0
1,2,1,117.78,0.8,94.27,72.67,98.10000000000001,W,3,3.0,11,0.273,11,"['11570', '11628', '5947', '7596', '7600', '9228', '9509']","[np.float64(9.5), np.float64(23.8), np.float64(24.5), np.float64(21.9), np.float64(5.5), np.float64(9.48), np.float64(23.1)]",2,2,Bolmer,105.34,94.34,1.0,5.0,127.14000000000001,122.75999999999999,1.0,105.34,1.0,5.0,127.14000000000001,122.75999999999999,1.0,0.0
1,2,1,136.02,0.821,111.72,116.32,156.44,L,9,8.0,11,0.727,12,"['11631', '11655', '4881', '5844', '7569', '8144', '8155']","[np.float64(13.8), np.float64(23.8), np.float64(29.46), np.float64(11.7), np.float64(11.26), np.float64(15.8), np.float64(30.2)]",2,4,CantBuyABucket,135.7,125.3,1.0,10.0,156.89999999999998,131.8,1.0,135.7,1.0,10.0,156.89999999999998,131.8,1.0,0.0
1,3,1,113.24,0.738,83.53,82.98,100.43999999999998,W,7,4.0,11,0.364,1,"['4046', '4217', '5185', '6786', '7547', '8132', '8138']","[np.float64(17.74), np.float64(20.8), np.float64(22.6), np.float64(14.8), np.float64(16.1), np.float64(6.2), np.float64(15.0)]",3,6,MajorNC,122.36,143.1,0.0,5.0,135.96,151.9,0.0,122.36,0.0,5.0,135.96,151.9,0.0,0.0
1,3,1,178.64,0.838,149.79,55.72,68.06,W,6,11.0,11,1.0,2,"['11632', '2133', '8130', '9221', '9229', '9493', '9757']","[np.float64(51.4), np.float64(21.7), np.float64(9.0), np.float64(22.3), np.float64(25.64), np.float64(26.6), np.float64(22.0)]",3,5,Tomcoulton10,106.88,122.08,0.0,2.0,146.13999999999996,134.22,1.0,106.88,0.0,2.0,146.13999999999996,134.22,1.0,0.0
1,3,1,88.96,0.727,64.69,97.06,138.34,L,4,1.0,11,0.091,3,"['3357', '4144', '4981', '6801', '6813', '6943', '8228']","[np.float64(28.56), np.float64(1.3), np.float64(12.6), np.float64(15.8), np.float64(8.7), np.float64(12.8), np.float64(9.2)]",3,1,splangtree,130.52,95.98,1.0,6.0,164.0,135.08,1.0,130.52,1.0,6.0,164.0,135.08,1.0,0.0
1,3,1,138.34,0.702,97.06,64.69,88.96000000000001,W,3,7.0,11,0.636,4,"['10229', '4574', '5001', '5846', '5850', '7562', '7611']","[np.float64(21.7), np.float64(21.74), np.float64(15.2), np.float64(13.1), np.float64(20.8), np.float64(32.2), np.float64(13.6)]",3,1,benturvill61,95.98,130.52,0.0,1.0,135.08,164.0,0.0,95.98,0.0,1.0,135.08,164.0,0.0,0.0
1,3,1,102.32,0.75,76.72,108.41,154.06000000000003,L,12,2.0,11,0.182,5,"['11565', '11604', '1689', '3164', '5096', '5967', '6149']","[np.float64(33.42), np.float64(20.2), np.float64(16.6), np.float64(5.6), np.float64(8.3), np.float64(9.9), np.float64(8.3)]",3,4,mikepearson,62.24,135.24,0.0,0.0,94.44,173.54000000000002,0.0,62.24,0.0,0.0,94.44,173.54000000000002,0.0,0.0
1,3,1,68.06,0.819,55.72,149.79,178.64,L,2,0.0,11,0.0,6,"['11560', '11595', '11637', '11729', '4234', '7528', '8117']","[np.float64(26.86), np.float64(3.7), np.float64(8.0), np.float64(3.0), np.float64(5.5), np.float64(10.2), np.float64(10.8)]",3,5,wuds100,122.08,106.88,1.0,4.0,134.22,146.13999999999996,0.0,122.08,1.0,4.0,134.22,146.13999999999996,0.0,0.0
1,3,1,100.44,0.826,82.98,83.53,113.24,L,1,3.0,11,0.273,7,"['11563', '4866', '5859', '7564', '8230', '9484', '9487']","[np.float64(23.54), np.float64(11.5), np.float64(15.2), np.float64(18.0), np.float64(12.6), np.float64(7.5), np.float64(12.1)]",3,6,Pindeco,143.1,122.36,1.0,10.0,151.9,135.96,1.0,143.1,1.0,10.0,151.9,135.96,1.0,0.0
1,3,1,103.16,0.818,84.33,97.34,120.92,L,11,5.0,11,0.455,8,"['11635', '2449', '4983', '5849', '6826', '9224', '9753']","[np.float64(13.58), np.float64(13.0), np.float64(12.8), np.float64(23.48), np.float64(9.0), np.float64(14.6), np.float64(16.7)]",3,2,0llie,134.94,145.1,0.0,8.0,170.74,159.89999999999998,1.0,134.94,0.0,8.0,170.74,159.89999999999998,1.0,0.0
1,3,1,163.8,0.685,112.18,88.5,112.18,W,10,10.0,11,0.909,9,"['11584', '19', '3321', '4993', '5872', '5927', '8150']","[np.float64(35.2), np.float64(24.7), np.float64(35.9), np.float64(7.5), np.float64(16.2), np.float64(19.6), np.float64(24.7)]",3,3,DanCoulton,130.56,110.25999999999999,1.0,7.0,141.94,127.38,1.0,130.56,1.0,7.0,141.94,127.38,1.0,0.0
1,3,1,112.18,0.789,88.5,112.18,163.8,L,9,6.0,11,0.545,10,"['1339', '4035', '4663', '6783', '6797', '6960', '9997']","[np.float64(23.2), np.float64(8.8), np.float64(10.2), np.float64(20.3), np.float64(23.48), np.float64(14.9), np.float64(11.3)]",3,3,Dominichudson1986,110.25999999999999,130.56,0.0,3.0,127.38,141.94,0.0,110.25999999999999,0.0,3.0,127.38,141.94,0.0,0.0
1,3,1,120.92,0.805,97.34,84.33,103.16,W,8,8.0,11,0.727,11,"['10235', '11628', '3294', '5133', '8112', '9509', '9756']","[np.float64(14.7), np.float64(18.0), np.float64(29.82), np.float64(5.9), np.float64(21.9), np.float64(14.8), np.float64(15.8)]",3,2,Bolmer,145.1,134.94,1.0,11.0,159.89999999999998,170.74,0.0,145.1,1.0,11.0,159.89999999999998,170.74,0.0,0.0
1,3,1,154.06,0.704,108.41,76.72,102.32,W,5,9.0,11,0.818,12,"['11631', '4881', '7594', '8110', '8146', '8408', '9486']","[np.float64(16.4), np.float64(24.26), np.float64(16.4), np.float64(21.0), np.float64(30.4), np.float64(25.3), np.float64(20.3)]",3,4,CantBuyABucket,135.24,62.24,1.0,9.0,173.54000000000002,94.44,1.0,135.24,1.0,9.0,173.54000000000002,94.44,1.0,0.0
1,4,1,124.02,0.787,97.57,100.75,122.22,L,3,7.0,11,0.636,1,"['11834', '4217', '5892', '7526', '7547', '8138', '8183']","[np.float64(14.3), np.float64(11.3), np.float64(9.0), np.float64(11.8), np.float64(30.0), np.float64(27.4), np.float64(20.22)]",4,4,MajorNC,142.8,127.38,1.0,9.0,149.20000000000002,161.73999999999998,0.0,142.8,1.0,9.0,149.20000000000002,161.73999999999998,0.0,0.0
1,4,1,130.2,0.756,98.43,118.98,160.9,L,8,8.0,11,0.727,2,"['11632', '2133', '3198', '8130', '9221', '9488', '9758']","[np.float64(22.2), np.float64(16.7), np.float64(16.8), np.float64(12.3), np.float64(19.5), np.float64(15.9), np.float64(26.8)]",4,3,Tomcoulton10,157.5,108.9,1.0,11.0,171.8,137.5,1.0,157.5,1.0,11.0,171.8,137.5,1.0,0.0
1,4,1,122.22,0.824,100.75,97.57,124.02000000000001,W,1,9.0,11,0.818,3,"['4144', '4981', '6801', '6804', '6813', '8228', '8676']","[np.float64(2.1), np.float64(24.5), np.float64(16.5), np.float64(28.22), np.float64(15.3), np.float64(23.7), np.float64(11.9)]",4,4,splangtree,127.38,142.8,0.0,6.0,161.73999999999998,149.20000000000002,1.0,127.38,0.0,6.0,161.73999999999998,149.20000000000002,1.0,0.0
1,4,1,90.86,0.705,64.01,93.46,120.24,L,10,0.0,11,0.0,4,"['10229', '1479', '4082', '5001', '6790', '7523', '8205']","[np.float64(15.7), np.float64(15.6), np.float64(12.7), np.float64(10.0), np.float64(10.6), np.float64(15.86), np.float64(10.4)]",4,1,benturvill61,85.56,135.34,0.0,2.0,145.06,181.45999999999998,0.0,85.56,0.0,2.0,145.06,181.45999999999998,0.0,0.0
1,4,1,92.38,0.716,66.12,89.9,115.72,L,7,2.0,11,0.182,5,"['11604', '1689', '3164', '421', '5096', '6039', '9501']","[np.float64(4.9), np.float64(22.5), np.float64(11.6), np.float64(15.78), np.float64(13.3), np.float64(15.8), np.float64(8.5)]",4,5,mikepearson,60.26,131.82,0.0,0.0,86.95999999999998,141.22,0.0,60.26,0.0,0.0,86.95999999999998,141.22,0.0,0.0
