season,week,division,optimal_score,lineup_efficiency,team_score,opponent_score,optimal_opponent_score,result,opponent_id,allplay_wins,allplay_games,allplay_pct,roster_id,optimal_player_id,optimal_player_score,gameweek,matchup_id,manager,points,points_opponent,win,all_play,pp_points,pp_points_opponent,pp_win,selected_pts,selected_win,selected_all_play,selected_pp,selected_pp_opponent,selected_pp_win,nxt_wk_win
1,3,1,96.5,0.841,81.14,62.39,75.80000000000001,W,6,6.0,11,0.545,5,"['11581', '1433', '4217', '7523', '8129', '8142', '8148']","[np.float64(11.3), np.float64(8.0), np.float64(13.5), np.float64(23.0), np.float64(6.3), np.float64(13.5), np.float64(20.9)]",3,6,0llie,62.120000000000005,48.839999999999996,1.0,1.0,112.32000000000001,76.94000000000001,1.0,62.120000000000005,1.0,1.0,112.32000000000001,76.94000000000001,1.0,0.0
1,3,1,75.8,0.823,62.39,81.14,96.5,L,5,0.0,11,0.0,6,"['10871', '11560', '11650', '3164', '4195', '5967', '6786']","[np.float64(2.2), np.float64(17.6), np.float64(5.4), np.float64(3.2), np.float64(3.0), np.float64(24.3), np.float64(20.1)]",3,6,jhh82,48.839999999999996,62.120000000000005,0.0,0.0,76.94000000000001,112.32000000000001,0.0,48.839999999999996,0.0,0.0,76.94000000000001,112.32000000000001,0.0,0.0
1,3,1,123.38,0.813,100.25,94.53,137.48000000000002,W,11,10.0,11,0.909,7,"['10219', '11620', '4943', '6650', '6813', '7553', '9493']","[np.float64(19.1), np.float64(17.0), np.float64(26.18), np.float64(11.0), np.float64(24.0), np.float64(3.4), np.float64(22.7)]",3,4,JoeWright,142.94,93.48,1.0,9.0,145.84,143.67999999999998,1.0,142.94,1.0,9.0,145.84,143.67999999999998,1.0,0.0
1,3,1,113.42,0.807,91.54,79.39,100.24,W,3,7.0,11,0.636,8,"['11539', '1479', '1689', '4993', '6768', '8116', '8207']","[np.float64(9.0), np.float64(19.5), np.float64(17.2), np.float64(10.4), np.float64(23.52), np.float64(26.9), np.float64(6.9)]",3,1,Pindeco,107.06,122.58,0.0,5.0,153.05999999999997,157.68000000000004,0.0,107.06,0.0,5.0,153.05999999999997,157.68000000000004,0.0,0.0
1,3,1,130.88,0.766,100.29,64.19,84.44,W,4,11.0,11,1.0,9,"['11603', '1945', '4034', '4046', '5045', '9224', '9488']","[np.float64(6.6), np.float64(4.0), np.float64(15.7), np.float64(27.98), np.float64(11.3), np.float64(24.3), np.float64(41.0)]",3,3,mikepearson,88.58,119.47999999999999,0.0,3.0,126.18,155.98,0.0,88.58,0.0,3.0,126.18,155.98,0.0,0.0
1,3,1,109.96,0.676,74.3,96.86,126.37999999999998,L,2,3.0,11,0.273,10,"['11566', '11575', '11628', '4227', '8136', '9484', '9756']","[np.float64(26.84), np.float64(14.9), np.float64(17.6), np.float64(7.0), np.float64(12.1), np.float64(5.7), np.float64(25.82)]",3,5,msouthwell,160.16,121.42,1.0,10.0,164.36,153.62,1.0,160.16,1.0,10.0,164.36,153.62,1.0,0.0
1,3,1,137.48,0.688,94.53,100.25,123.38000000000001,L,7,8.0,11,0.727,11,"['11600', '11748', '7525', '7839', '8154', '8155', '96']","[np.float64(7.1), np.float64(11.9), np.float64(21.6), np.float64(13.0), np.float64(33.2), np.float64(23.4), np.float64(27.28)]",3,4,Tomcoulton10,93.48,142.94,0.0,4.0,143.67999999999998,145.84,0.0,93.48,0.0,4.0,143.67999999999998,145.84,0.0,0.0
1,3,1,100.14,0.802,80.33,72.53,99.17999999999999,W,1,5.0,11,0.455,12,"['10235', '1264', '1466', '4983', '7591', '7593', '8167']","[np.float64(15.5), np.float64(7.0), np.float64(12.4), np.float64(15.3), np.float64(24.14), np.float64(6.1), np.float64(19.7)]",3,2,hyperpringle,160.76,76.67999999999999,1.0,11.0,185.56,110.67999999999999,1.0,160.76,1.0,11.0,185.56,110.67999999999999,1.0,0.0
1,4,1,124.38,0.748,92.99,91.51,116.14,W,11,9.0,11,0.818,1,"['11604', '11631', '1348', '2133', '3294', '9226', '9508']","[np.float64(7.8), np.float64(15.2), np.float64(8.0), np.float64(21.5), np.float64(29.68), np.float64(23.9), np.float64(18.3)]",4,2,DanCoulton,96.18,133.4,0.0,3.0,120.78,159.72,0.0,96.18,0.0,3.0,120.78,159.72,0.0,0.0
1,4,1,102.7,0.766,78.71,92.19,132.82,L,12,4.0,11,0.364,2,"['5859', '6797', '7594', '7596', '8110', '8138', '8259']","[np.float64(10.1), np.float64(25.0), np.float64(24.0), np.float64(14.3), np.float64(11.5), np.float64(6.8), np.float64(11.0)]",4,3,TenAndJerry,127.08,122.74,1.0,9.0,131.28000000000003,157.98,0.0,127.08,1.0,9.0,131.28000000000003,157.98,0.0,0.0
1,4,1,114.74,0.792,90.88,71.36,86.46,W,6,6.0,11,0.545,3,"['11563', '3200', '4144', '4177', '5119', '5995', '8139']","[np.float64(28.74), np.float64(12.4), np.float64(3.5), np.float64(20.3), np.float64(8.0), np.float64(25.1), np.float64(16.7)]",4,4,benturvill61,122.03999999999999,84.28,1.0,7.0,155.35999999999999,110.30000000000001,1.0,122.03999999999999,1.0,7.0,155.35999999999999,110.30000000000001,1.0,0.0
1,4,1,87.86,0.766,67.33,97.36,134.14,L,10,1.0,11,0.091,4,"['11571', '5022', '6938', '7547', '8112', '9228']","[np.float64(19.9), np.float64(4.9), np.float64(14.7), np.float64(10.0), np.float64(9.8), np.float64(28.56)]",4,6,calumedwards,116.24,152.52,0.0,6.0,124.44000000000001,183.12,0.0,116.24,0.0,6.0,124.44000000000001,183.12,0.0,0.0
1,4,1,128.62,0.849,109.19,68.51,82.53999999999999,W,7,11.0,11,1.0,5,"['1433', '4217', '4984', '5850', '6801', '8143', '8676']","[np.float64(12.0), np.float64(17.3), np.float64(27.32), np.float64(26.6), np.float64(15.0), np.float64(18.0), np.float64(12.4)]",4,5,0llie,84.1,82.92,1.0,1.0,142.76,103.42000000000002,1.0,84.1,1.0,1.0,142.76,103.42000000000002,1.0,0.0
1,4,1,86.46,0.825,71.36,90.88,114.74,L,3,3.0,11,0.273,6,"['10871', '1373', '2449', '4195', '5967', '6786', '7567']","[np.float64(2.5), np.float64(27.76), np.float64(15.6), np.float64(8.0), np.float64(8.8), np.float64(15.5), np.float64(8.3)]",4,4,jhh82,84.28,122.03999999999999,0.0,2.0,110.30000000000001,155.35999999999999,0.0,84.28,0.0,2.0,110.30000000000001,155.35999999999999,0.0,0.0
1,4,1,82.54,0.83,68.51,109.19,128.62,L,5,2.0,11,0.182,7,"['11559', '6650', '6813', '7569', '8130', '9493', '9753']","[np.float64(19.34), np.float64(1.0), np.float64(6.6), np.float64(19.2), np.float64(6.4), np.float64(11.0), np.float64(19.0)]",4,5,JoeWright,82.92,84.1,0.0,0.0,103.42000000000002,142.76,0.0,82.92,0.0,0.0,103.42000000000002,142.76,0.0,0.0
1,4,1,81.06,0.769,62.37,84.18,104.86,L,9,0.0,11,0.0,8,"['11539', '1479', '4234', '5844', '6768', '8116', '9225']","[np.float64(5.0), np.float64(13.7), np.float64(13.1), np.float64(10.3), np.float64(26.76), np.float64(7.1), np.float64(5.1)]",4,1,Pindeco,105.9,96.2,1.0,5.0,143.48,145.3,0.0,105.9,1.0,5.0,143.48,145.3,0.0,0.0
1,4,1,104.86,0.803,84.18,62.37,81.05999999999999,W,8,5.0,11,0.455,9,"['1945', '5012', '5045', '5892', '9224', '9488', '9758']","[np.float64(5.0), np.float64(9.3), np.float64(10.9), np.float64(16.8), np.float64(15.6), np.float64(19.9), np.float64(27.36)]",4,1,mikepearson,96.2,105.9,0.0,4.0,145.3,143.48,1.0,96.2,0.0,4.0,145.3,143.48,1.0,0.0
1,4,1,134.14,0.726,97.36,67.33,87.86,W,4,10.0,11,0.909,10,"['11575', '11628', '4017', '4227', '7526', '8151', '9484']","[np.float64(23.8), np.float64(14.5), np.float64(21.74), np.float64(17.0), np.float64(18.1), np.float64(23.5), np.float64(15.5)]",4,6,msouthwell,152.52,116.24,1.0,11.0,183.12,124.44000000000001,1.0,152.52,1.0,11.0,183.12,124.44000000000001,1.0,0.0
1,4,1,116.14,0.788,91.51,92.99,124.38000000000001,L,1,7.0,11,0.636,11,"['7525', '7543', '7839', '8111', '8135', '8183', '9221']","[np.float64(20.6), np.float64(12.6), np.float64(10.0), np.float64(16.0), np.float64(12.5), np.float64(27.24), np.float64(17.2)]",4,2,Tomcoulton10,133.4,96.18,1.0,10.0,159.72,120.78,1.0,133.4,1.0,10.0,159.72,120.78,1.0,0.0
1,4,1,132.82,0.694,92.19,78.71,102.7,W,2,8.0,11,0.727,12,"['1264', '1466', '4663', '4866', '5849', '6794', '7564']","[np.float64(5.0), np.float64(8.6), np.float64(7.1), np.float64(21.0), np.float64(29.64), np.float64(29.38), np.float64(32.1)]",4,3,hyperpringle,122.74,127.08,0.0,8.0,157.98,131.28000000000003,1.0,122.74,0.0,8.0,157.98,131.28000000000003,1.0,0.0
1,5,1,113.06,0.865,97.76,75.84,107.46,W,9,8.0,11,0.727,1,"['11604', '2133', '2374', '3451', '421', '6130', '9226']","[np.float64(9.3), np.float64(9.4), np.float64(15.9), np.float64(6.0), np.float64(17.86), np.float64(14.7), np.float64(39.9)]",5,2,DanCoulton,131.0,84.44,1.0,8.0,158.16000000000003,104.04,1.0,131.0,1.0,8.0,158.16000000000003,104.04,1.0,0.0
1,5,1,116.56,0.763,88.99,62.16,86.56,W,3,6.0,11,0.545,2,"['11533', '4037', '4892', '5859', '7588', '8110', '8138']","[np.float64(8.0), np.float64(11.8), np.float64(27.16), np.float64(15.0), np.float64(17.7), np.float64(20.0), np.float64(16.9)]",5,4,TenAndJerry,114.0,110.72,1.0,7.0,126.69999999999999,129.78,0.0,114.0,1.0,7.0,126.69999999999999,129.78,0.0,0.0
1,5,1,86.56,0.718,62.16,88.99,116.56,L,2,0.0,11,0.0,3,"['10229', '4082', '5119', '6770', '8139', '8219', '8408']","[np.float64(16.7), np.float64(5.5), np.float64(8.0), np.float64(23.86), np.float64(17.7), np.float64(1.6), np.float64(13.2)]",5,4,benturvill61,110.72,114.0,0.0,6.0,129.78,126.69999999999999,1.0,110.72,0.0,6.0,129.78,126.69999999999999,1.0,0.0
1,5,1,116.64,0.765,89.24,69.23,103.88,W,5,7.0,11,0.636,4,"['11564', '11632', '11651', '4066', '6828', '7547']","[np.float64(18.44), np.float64(21.5), np.float64(17.1), np.float64(11.6), np.float64(12.3), np.float64(35.7)]",5,6,calumedwards,143.2,145.84,0.0,9.0,151.2,181.34,0.0,143.2,0.0,9.0,151.2,181.34,0.0,0.0
1,5,1,103.88,0.666,69.23,89.24,116.64,L,4,1.0,11,0.091,5,"['10859', '11646', '4984', '6806', '8143', '8676']","[np.float64(4.3), np.float64(19.8), np.float64(38.28), np.float64(7.0), np.float64(15.4), np.float64(19.1)]",5,6,0llie,145.84,143.2,1.0,10.0,181.34,151.2,1.0,145.84,1.0,10.0,181.34,151.2,1.0,0.0
1,5,1,90.7,0.821,74.48,85.94,104.10000000000001,L,12,3.0,11,0.273,6,"['1234', '2449', '3164', '4195', '5010', '5967', '6786']","[np.float64(20.4), np.float64(16.6), np.float64(13.6), np.float64(7.0), np.float64(4.4), np.float64(6.3), np.float64(22.4)]",5,3,jhh82,87.26,175.57999999999998,0.0,3.0,96.26,184.48000000000002,0.0,87.26,0.0,3.0,96.26,184.48000000000002,0.0,0.0
1,5,1,145.14,0.744,107.95,113.31,140.38,L,10,9.0,11,0.818,7,"['10225', '11584', '6149', '6650', '6813', '6904', '8130']","[np.float64(29.1), np.float64(28.1), np.float64(30.0), np.float64(4.0), np.float64(14.5), np.float64(20.84), np.float64(18.6)]",5,5,JoeWright,105.86,99.82,1.0,5.0,128.76,138.88,0.0,105.86,1.0,5.0,128.76,138.88,0.0,0.0
1,5,1,95.96,0.772,74.06,126.73,155.94,L,11,2.0,11,0.182,8,"['11539', '1479', '4137', '4147', '5844', '6768', '9997']","[np.float64(13.0), np.float64(11.1), np.float64(11.3), np.float64(14.7), np.float64(11.0), np.float64(24.66), np.float64(10.2)]",5,1,Pindeco,68.94,86.16,0.0,0.0,93.54,115.56,0.0,68.94,0.0,0.0,93.54,115.56,0.0,0.0
1,5,1,107.46,0.706,75.84,97.76,113.06,L,1,4.0,11,0.364,9,"['11603', '3321', '4034', '9224', '9500', '9758']","[np.float64(7.9), np.float64(19.7), np.float64(21.0), np.float64(24.4), np.float64(13.8), np.float64(20.66)]",5,2,mikepearson,84.44,131.0,0.0,1.0,104.04,158.16000000000003,0.0,84.44,0.0,1.0,104.04,158.16000000000003,0.0,0.0
1,5,1,140.38,0.807,113.31,107.95,145.14000000000001,W,7,10.0,11,0.909,10,"['11566', '11628', '3198', '4033', '4227', '8126', '8151']","[np.float64(31.48), np.float64(32.5), np.float64(10.0), np.float64(11.6), np.float64(9.0), np.float64(22.0), np.float64(23.8)]",5,5,msouthwell,99.82,105.86,0.0,4.0,138.88,128.76,1.0,99.82,0.0,4.0,138.88,128.76,1.0,0.0
1,5,1,155.94,0.813,126.73,74.06,95.96000000000001,W,8,11.0,11,1.0,11,"['11635', '6819', '7042', '8154', '8183', '9221', '9480']","[np.float64(32.4), np.float64(12.9), np.float64(12.0), np.float64(22.8), np.float64(31.84), np.float64(33.7), np.float64(10.3)]",5,1,Tomcoulton10,86.16,68.94,1.0,2.0,115.56,93.54,1.0,86.16,1.0,2.0,115.56,93.54,1.0,0.0
1,5,1,104.1,0.826,85.94,74.48,90.69999999999999,W,6,5.0,11,0.455,12,"['10226', '10236', '1264', '2216', '4866', '7591', '9511']","[np.float64(14.7), np.float64(27.7), np.float64(5.0), np.float64(24.1), np.float64(7.5), np.float64(15.2), np.float64(9.9)]",5,3,hyperpringle,175.57999999999998,87.26,1.0,11.0,184.48000000000002,96.26,1.0,175.57999999999998,1.0,11.0,184.48000000000002,96.26,1.0,0.0
1,6,1,78.2,0.8,62.52,92.8,115.84,L,4,0.0,11,0.0,1,"['1166', '1339', '1348', '2133', '9226', '9486', '9508']","[np.float64(23.4), np.float64(8.8), np.float64(1.0), np.float64(7.5), np.float64(11.8), np.float64(13.0), np.float64(12.7)]",6,2,DanCoulton,96.56,105.92,0.0,2.0,109.4,173.62,0.0,96.56,0.0,2.0,109.4,173.62,0.0,0.0
1,6,1,81.56,0.805,65.69,119.81,147.98000000000002,L,9,1.0,11,0.091,2,"['11533', '11643', '2309', '4892', '7588', '8110', '8144']","[np.float64(11.0), np.float64(5.1), np.float64(13.4), np.float64(19.26), np.float64(14.0), np.float64(10.5), np.float64(8.3)]",6,5,TenAndJerry,127.5,109.28,1.0,9.0,164.50000000000003,162.78,1.0,127.5,1.0,9.0,164.50000000000003,162.78,1.0,0.0
1,6,1,101.46,0.774,78.55,95.07,131.28,L,10,3.0,11,0.273,3,"['11563', '11586', '11618', '11630', '4381', '5119', '8139']","[np.float64(32.46), np.float64(15.6), np.float64(7.1), np.float64(16.6), np.float64(2.5), np.float64(2.0), np.float64(25.2)]",6,4,benturvill61,75.72,108.46,0.0,0.0,91.42,133.26,0.0,75.72,0.0,0.0,91.42,133.26,0.0,0.0
